SourceID,Model,OA,OAS,Index
6a45379f2baed18e74d41a77,Ground Truth,0,closed,22
6a45379f2baed18e74d41a77,Claude Opus 4.6,1,bronze,52
6a45379f2baed18e74d41a77,Ground Truth,0,closed,52
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,51
6a45379f2baed18e74d41a77,Ground Truth,0,closed,51
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,54
6a45379f2baed18e74d41a77,Ground Truth,1,bronze,54
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,6
6a45379f2baed18e74d41a77,Ground Truth,1,gold,6
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,7
6a45379f2baed18e74d41a77,Ground Truth,1,bronze,7
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,11
6a45379f2baed18e74d41a77,Ground Truth,0,closed,11
6a45379f2baed18e74d41a77,Claude Opus 4.6,1,green,62
6a45379f2baed18e74d41a77,Ground Truth,1,green,62
6a45379f2baed18e74d41a77,Claude Opus 4.6,1,bronze,60
6a45379f2baed18e74d41a77,Ground Truth,1,bronze,60
6a45379f2baed18e74d41a77,Claude Opus 4.6,1,hybrid,41
6a45379f2baed18e74d41a77,Ground Truth,0,closed,41
6a45379f2baed18e74d41a77,Claude Opus 4.6,1,gold,15
6a45379f2baed18e74d41a77,Ground Truth,1,hybrid,15
6a45379f2baed18e74d41a77,Claude Opus 4.6,0,closed,44
6a45379f2baed18e74d41a77,Ground Truth,0,closed,44
6a4538662baed18e74d41d99,Claude Opus 4.6,0,closed,28
6a4538662baed18e74d41d99,Ground Truth,0,closed,28
6a4538662baed18e74d41d99,Claude Opus 4.6,1,gold,12
6a4538662baed18e74d41d99,Ground Truth,1,gold,12
6a4538662baed18e74d41d99,Claude Opus 4.6,1,gold,20
6a4538662baed18e74d41d99,Ground Truth,1,gold,20
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,15
6a45388e2baed18e74d41e27,Ground Truth,0,closed,15
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,3
6a45388e2baed18e74d41e27,Ground Truth,1,gold,3
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,17
6a45388e2baed18e74d41e27,Ground Truth,0,closed,17
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,6
6a45388e2baed18e74d41e27,Ground Truth,1,gold,6
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,22
6a45388e2baed18e74d41e27,Ground Truth,0,closed,22
6a45388e2baed18e74d41e27,Claude Opus 4.6,1,gold,26
6a45388e2baed18e74d41e27,Ground Truth,1,gold,26
6a45388e2baed18e74d41e27,Claude Opus 4.6,0,closed,23
6a45388e2baed18e74d41e27,Ground Truth,0,closed,23
6a4538cd2baed18e74d41f23,Claude Opus 4.6,0,closed,70
6a4538cd2baed18e74d41f23,Ground Truth,0,closed,70
6a4538cd2baed18e74d41f23,Claude Opus 4.6,1,green,142
6a4538cd2baed18e74d41f23,Ground Truth,0,closed,142
6a4538cd2baed18e74d41f23,Claude Opus 4.6,1,bronze,155
6a4538cd2baed18e74d41f23,Ground Truth,1,bronze,155
6a4538cd2baed18e74d41f23,Claude Opus 4.6,0,closed,10
6a4538cd2baed18e74d41f23,Ground Truth,0,closed,10
6a4538cd2baed18e74d41f23,Claude Opus 4.6,0,closed,34
6a4538cd2baed18e74d41f23,Ground Truth,1,bronze,34
6a4538cd2baed18e74d41f23,Claude Opus 4.6,0,closed,158
6a4538cd2baed18e74d41f23,Ground Truth,0,closed,158
6a4538cd2baed18e74d41f23,Claude Opus 4.6,0,closed,131
6a4538cd2baed18e74d41f23,Ground Truth,0,closed,131
6a453bee2baed18e74d42a61,Claude Opus 4.6,1,gold,20
6a453bee2baed18e74d42a61,Ground Truth,1,bronze,20
6a453bee2baed18e74d42a61,Claude Opus 4.6,0,closed,4
6a453bee2baed18e74d42a61,Ground Truth,0,closed,4
6a453bee2baed18e74d42a61,Claude Opus 4.6,1,bronze,12
6a453bee2baed18e74d42a61,Ground Truth,1,gold,12
6a453bee2baed18e74d42a61,Claude Opus 4.6,0,closed,5
6a453bee2baed18e74d42a61,Ground Truth,1,hybrid,5
6a453bee2baed18e74d42a61,Claude Opus 4.6,0,closed,13
6a453bee2baed18e74d42a61,Ground Truth,0,closed,13
6a453bee2baed18e74d42a61,Claude Opus 4.6,0,closed,32
6a453bee2baed18e74d42a61,Ground Truth,1,bronze,32
6a453bee2baed18e74d42a61,Claude Opus 4.6,1,hybrid,9
6a453bee2baed18e74d42a61,Ground Truth,1,bronze,9
6a453bee2baed18e74d42a61,Claude Opus 4.6,0,closed,6
6a453bee2baed18e74d42a61,Ground Truth,0,closed,6
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,8
6a453d202baed18e74d42f11,Ground Truth,0,closed,8
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,31
6a453d202baed18e74d42f11,Ground Truth,1,gold,31
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,5
6a453d202baed18e74d42f11,Ground Truth,0,closed,5
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,13
6a453d202baed18e74d42f11,Ground Truth,0,closed,13
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,24
6a453d202baed18e74d42f11,Ground Truth,0,closed,24
6a453d202baed18e74d42f11,Claude Opus 4.6,0,closed,9
6a453d202baed18e74d42f11,Ground Truth,0,closed,9
6a453d202baed18e74d42f11,Claude Opus 4.6,1,green,15
6a453d202baed18e74d42f11,Ground Truth,1,gold,15
6a453d202baed18e74d42f11,Claude Opus 4.6,1,bronze,28
6a453d202baed18e74d42f11,Ground Truth,0,closed,28
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,10
6a453e732baed18e74d433f9,Ground Truth,0,closed,10
6a453e732baed18e74d433f9,Claude Opus 4.6,1,hybrid,28
6a453e732baed18e74d433f9,Ground Truth,1,gold,28
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,52
6a453e732baed18e74d433f9,Ground Truth,1,hybrid,52
6a453e732baed18e74d433f9,Claude Opus 4.6,1,green,55
6a453e732baed18e74d433f9,Ground Truth,1,gold,55
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,39
6a453e732baed18e74d433f9,Ground Truth,1,hybrid,39
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,53
6a453e732baed18e74d433f9,Ground Truth,0,closed,53
6a453e732baed18e74d433f9,Claude Opus 4.6,1,green,47
6a453e732baed18e74d433f9,Ground Truth,0,closed,47
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,38
6a453e732baed18e74d433f9,Ground Truth,0,closed,38
6a453e732baed18e74d433f9,Claude Opus 4.6,0,closed,2
6a453e732baed18e74d433f9,Ground Truth,1,green,2
6a453e732baed18e74d433f9,Claude Opus 4.6,1,gold,37
6a453e732baed18e74d433f9,Ground Truth,1,gold,37
6a453e732baed18e74d433f9,Claude Opus 4.6,1,hybrid,44
6a453e732baed18e74d433f9,Ground Truth,1,hybrid,44
6a453e732baed18e74d433f9,Claude Opus 4.6,1,gold,45
6a453e732baed18e74d433f9,Ground Truth,1,gold,45
6a453f552baed18e74d43729,Claude Opus 4.6,1,green,7
6a453f552baed18e74d43729,Ground Truth,1,green,7
6a453f552baed18e74d43729,Claude Opus 4.6,1,green,56
6a453f552baed18e74d43729,Ground Truth,0,closed,56
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,16
6a453f552baed18e74d43729,Ground Truth,0,closed,16
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,58
6a453f552baed18e74d43729,Ground Truth,0,closed,58
6a453f552baed18e74d43729,Claude Opus 4.6,1,green,32
6a453f552baed18e74d43729,Ground Truth,1,green,32
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,55
6a453f552baed18e74d43729,Ground Truth,1,green,55
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,30
6a453f552baed18e74d43729,Ground Truth,0,closed,30
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,45
6a453f552baed18e74d43729,Ground Truth,0,closed,45
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,27
6a453f552baed18e74d43729,Ground Truth,1,hybrid,27
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,53
6a453f552baed18e74d43729,Ground Truth,0,closed,53
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,64
6a453f552baed18e74d43729,Ground Truth,0,closed,64
6a453f552baed18e74d43729,Claude Opus 4.6,1,gold,39
6a453f552baed18e74d43729,Ground Truth,1,gold,39
6a453f552baed18e74d43729,Claude Opus 4.6,1,hybrid,26
6a453f552baed18e74d43729,Ground Truth,0,closed,26
6a453f552baed18e74d43729,Claude Opus 4.6,1,bronze,38
6a453f552baed18e74d43729,Ground Truth,1,hybrid,38
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,43
6a453f552baed18e74d43729,Ground Truth,0,closed,43
6a453f552baed18e74d43729,Claude Opus 4.6,1,hybrid,61
6a453f552baed18e74d43729,Ground Truth,1,gold,61
6a453f552baed18e74d43729,Claude Opus 4.6,1,gold,63
6a453f552baed18e74d43729,Ground Truth,1,hybrid,63
6a453f552baed18e74d43729,Claude Opus 4.6,1,green,15
6a453f552baed18e74d43729,Ground Truth,1,bronze,15
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,33
6a453f552baed18e74d43729,Ground Truth,1,gold,33
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,54
6a453f552baed18e74d43729,Ground Truth,0,closed,54
6a453f552baed18e74d43729,Claude Opus 4.6,1,green,1
6a453f552baed18e74d43729,Ground Truth,1,green,1
6a453f552baed18e74d43729,Claude Opus 4.6,0,closed,21
6a453f552baed18e74d43729,Ground Truth,0,closed,21
6a453f552baed18e74d43729,Claude Opus 4.6,1,bronze,52
6a453f552baed18e74d43729,Ground Truth,0,closed,52
6a453f642baed18e74d4376d,Claude Opus 4.6,1,gold,35
6a453f642baed18e74d4376d,Ground Truth,1,gold,35
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,3
6a453f642baed18e74d4376d,Ground Truth,0,closed,3
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,38
6a453f642baed18e74d4376d,Ground Truth,0,closed,38
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,26
6a453f642baed18e74d4376d,Ground Truth,0,closed,26
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,37
6a453f642baed18e74d4376d,Ground Truth,0,closed,37
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,66
6a453f642baed18e74d4376d,Ground Truth,0,closed,66
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,41
6a453f642baed18e74d4376d,Ground Truth,1,green,41
6a453f642baed18e74d4376d,Claude Opus 4.6,1,green,54
6a453f642baed18e74d4376d,Ground Truth,0,closed,54
6a453f642baed18e74d4376d,Claude Opus 4.6,1,green,69
6a453f642baed18e74d4376d,Ground Truth,0,closed,69
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,31
6a453f642baed18e74d4376d,Ground Truth,0,closed,31
6a453f642baed18e74d4376d,Claude Opus 4.6,1,gold,5
6a453f642baed18e74d4376d,Ground Truth,0,closed,5
6a453f642baed18e74d4376d,Claude Opus 4.6,0,closed,34
6a453f642baed18e74d4376d,Ground Truth,0,closed,34
6a453f972baed18e74d43809,Claude Opus 4.6,1,hybrid,15
6a453f972baed18e74d43809,Ground Truth,1,gold,15
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,35
6a453f972baed18e74d43809,Ground Truth,0,closed,35
6a453f972baed18e74d43809,Claude Opus 4.6,1,green,53
6a453f972baed18e74d43809,Ground Truth,0,closed,53
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,62
6a453f972baed18e74d43809,Ground Truth,0,closed,62
6a453f972baed18e74d43809,Claude Opus 4.6,1,gold,3
6a453f972baed18e74d43809,Ground Truth,1,green,3
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,66
6a453f972baed18e74d43809,Ground Truth,1,gold,66
6a453f972baed18e74d43809,Claude Opus 4.6,1,green,57
6a453f972baed18e74d43809,Ground Truth,1,gold,57
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,49
6a453f972baed18e74d43809,Ground Truth,1,green,49
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,41
6a453f972baed18e74d43809,Ground Truth,1,bronze,41
6a453f972baed18e74d43809,Claude Opus 4.6,1,bronze,8
6a453f972baed18e74d43809,Ground Truth,0,closed,8
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,17
6a453f972baed18e74d43809,Ground Truth,0,closed,17
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,9
6a453f972baed18e74d43809,Ground Truth,0,closed,9
6a453f972baed18e74d43809,Claude Opus 4.6,1,hybrid,47
6a453f972baed18e74d43809,Ground Truth,0,closed,47
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,80
6a453f972baed18e74d43809,Ground Truth,1,green,80
6a453f972baed18e74d43809,Claude Opus 4.6,1,hybrid,16
6a453f972baed18e74d43809,Ground Truth,1,hybrid,16
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,22
6a453f972baed18e74d43809,Ground Truth,1,hybrid,22
6a453f972baed18e74d43809,Claude Opus 4.6,1,green,32
6a453f972baed18e74d43809,Ground Truth,1,green,32
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,71
6a453f972baed18e74d43809,Ground Truth,0,closed,71
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,52
6a453f972baed18e74d43809,Ground Truth,0,closed,52
6a453f972baed18e74d43809,Claude Opus 4.6,1,green,79
6a453f972baed18e74d43809,Ground Truth,0,closed,79
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,72
6a453f972baed18e74d43809,Ground Truth,1,green,72
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,12
6a453f972baed18e74d43809,Ground Truth,1,gold,12
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,18
6a453f972baed18e74d43809,Ground Truth,0,closed,18
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,65
6a453f972baed18e74d43809,Ground Truth,0,closed,65
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,24
6a453f972baed18e74d43809,Ground Truth,0,closed,24
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,10
6a453f972baed18e74d43809,Ground Truth,1,green,10
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,28
6a453f972baed18e74d43809,Ground Truth,1,gold,28
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,25
6a453f972baed18e74d43809,Ground Truth,0,closed,25
6a453f972baed18e74d43809,Claude Opus 4.6,1,hybrid,19
6a453f972baed18e74d43809,Ground Truth,0,closed,19
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,7
6a453f972baed18e74d43809,Ground Truth,1,gold,7
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,58
6a453f972baed18e74d43809,Ground Truth,1,gold,58
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,69
6a453f972baed18e74d43809,Ground Truth,1,gold,69
6a453f972baed18e74d43809,Claude Opus 4.6,0,closed,61
6a453f972baed18e74d43809,Ground Truth,1,bronze,61
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,50
6a453ff52baed18e74d4397b,Ground Truth,0,closed,50
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,32
6a453ff52baed18e74d4397b,Ground Truth,1,green,32
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,15
6a453ff52baed18e74d4397b,Ground Truth,0,closed,15
6a453ff52baed18e74d4397b,Claude Opus 4.6,1,gold,33
6a453ff52baed18e74d4397b,Ground Truth,0,closed,33
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,4
6a453ff52baed18e74d4397b,Ground Truth,0,closed,4
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,34
6a453ff52baed18e74d4397b,Ground Truth,0,closed,34
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,36
6a453ff52baed18e74d4397b,Ground Truth,0,closed,36
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,20
6a453ff52baed18e74d4397b,Ground Truth,0,closed,20
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,14
6a453ff52baed18e74d4397b,Ground Truth,0,closed,14
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,52
6a453ff52baed18e74d4397b,Ground Truth,0,closed,52
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,23
6a453ff52baed18e74d4397b,Ground Truth,1,green,23
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,9
6a453ff52baed18e74d4397b,Ground Truth,0,closed,9
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,28
6a453ff52baed18e74d4397b,Ground Truth,0,closed,28
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,27
6a453ff52baed18e74d4397b,Ground Truth,0,closed,27
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,54
6a453ff52baed18e74d4397b,Ground Truth,0,closed,54
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,3
6a453ff52baed18e74d4397b,Ground Truth,1,hybrid,3
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,49
6a453ff52baed18e74d4397b,Ground Truth,0,closed,49
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,5
6a453ff52baed18e74d4397b,Ground Truth,1,gold,5
6a453ff52baed18e74d4397b,Claude Opus 4.6,1,green,45
6a453ff52baed18e74d4397b,Ground Truth,0,closed,45
6a453ff52baed18e74d4397b,Claude Opus 4.6,0,closed,16
6a453ff52baed18e74d4397b,Ground Truth,0,closed,16
6a453ff52baed18e74d4397b,Claude Opus 4.6,1,green,22
6a453ff52baed18e74d4397b,Ground Truth,0,closed,22
6a4540202baed18e74d43a3f,Claude Opus 4.6,0,closed,15
6a4540202baed18e74d43a3f,Ground Truth,0,closed,15
6a4540202baed18e74d43a3f,Claude Opus 4.6,0,closed,5
6a4540202baed18e74d43a3f,Ground Truth,0,closed,5
6a4540202baed18e74d43a3f,Claude Opus 4.6,0,closed,36
6a4540202baed18e74d43a3f,Ground Truth,0,closed,36
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,hybrid,32
6a4540382baed18e74d43a7f,Ground Truth,1,green,32
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,26
6a4540382baed18e74d43a7f,Ground Truth,0,closed,26
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,bronze,41
6a4540382baed18e74d43a7f,Ground Truth,0,closed,41
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,29
6a4540382baed18e74d43a7f,Ground Truth,0,closed,29
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,green,16
6a4540382baed18e74d43a7f,Ground Truth,0,closed,16
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,green,24
6a4540382baed18e74d43a7f,Ground Truth,0,closed,24
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,bronze,7
6a4540382baed18e74d43a7f,Ground Truth,1,green,7
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,35
6a4540382baed18e74d43a7f,Ground Truth,1,green,35
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,36
6a4540382baed18e74d43a7f,Ground Truth,0,closed,36
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,green,2
6a4540382baed18e74d43a7f,Ground Truth,0,closed,2
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,green,30
6a4540382baed18e74d43a7f,Ground Truth,0,closed,30
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,38
6a4540382baed18e74d43a7f,Ground Truth,0,closed,38
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,44
6a4540382baed18e74d43a7f,Ground Truth,0,closed,44
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,gold,46
6a4540382baed18e74d43a7f,Ground Truth,1,gold,46
6a4540382baed18e74d43a7f,Claude Opus 4.6,1,gold,49
6a4540382baed18e74d43a7f,Ground Truth,0,closed,49
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,1
6a4540382baed18e74d43a7f,Ground Truth,1,gold,1
6a4540382baed18e74d43a7f,Claude Opus 4.6,0,closed,31
6a4540382baed18e74d43a7f,Ground Truth,0,closed,31
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,12
6a45407d2baed18e74d43b83,Ground Truth,0,closed,12
6a45407d2baed18e74d43b83,Claude Opus 4.6,1,gold,43
6a45407d2baed18e74d43b83,Ground Truth,1,gold,43
6a45407d2baed18e74d43b83,Claude Opus 4.6,1,gold,52
6a45407d2baed18e74d43b83,Ground Truth,0,closed,52
6a45407d2baed18e74d43b83,Claude Opus 4.6,1,green,16
6a45407d2baed18e74d43b83,Ground Truth,1,green,16
6a45407d2baed18e74d43b83,Claude Opus 4.6,1,bronze,2
6a45407d2baed18e74d43b83,Ground Truth,0,closed,2
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,24
6a45407d2baed18e74d43b83,Ground Truth,0,closed,24
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,30
6a45407d2baed18e74d43b83,Ground Truth,0,closed,30
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,13
6a45407d2baed18e74d43b83,Ground Truth,0,closed,13
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,17
6a45407d2baed18e74d43b83,Ground Truth,0,closed,17
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,4
6a45407d2baed18e74d43b83,Ground Truth,0,closed,4
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,61
6a45407d2baed18e74d43b83,Ground Truth,0,closed,61
6a45407d2baed18e74d43b83,Claude Opus 4.6,1,hybrid,19
6a45407d2baed18e74d43b83,Ground Truth,1,hybrid,19
6a45407d2baed18e74d43b83,Claude Opus 4.6,0,closed,27
6a45407d2baed18e74d43b83,Ground Truth,0,closed,27
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,29
6a4540c82baed18e74d43c91,Ground Truth,0,closed,29
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,20
6a4540c82baed18e74d43c91,Ground Truth,0,closed,20
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,31
6a4540c82baed18e74d43c91,Ground Truth,1,green,31
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,1
6a4540c82baed18e74d43c91,Ground Truth,0,closed,1
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,2
6a4540c82baed18e74d43c91,Ground Truth,0,closed,2
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,bronze,28
6a4540c82baed18e74d43c91,Ground Truth,0,closed,28
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,bronze,34
6a4540c82baed18e74d43c91,Ground Truth,1,bronze,34
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,bronze,10
6a4540c82baed18e74d43c91,Ground Truth,1,hybrid,10
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,8
6a4540c82baed18e74d43c91,Ground Truth,0,closed,8
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,hybrid,27
6a4540c82baed18e74d43c91,Ground Truth,1,green,27
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,green,32
6a4540c82baed18e74d43c91,Ground Truth,1,green,32
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,25
6a4540c82baed18e74d43c91,Ground Truth,1,gold,25
6a4540c82baed18e74d43c91,Claude Opus 4.6,1,bronze,23
6a4540c82baed18e74d43c91,Ground Truth,1,gold,23
6a4540c82baed18e74d43c91,Claude Opus 4.6,0,closed,13
6a4540c82baed18e74d43c91,Ground Truth,0,closed,13
